URL,Location,Sale_Type,Description,Agents
https://www.barfoot.co.nz/property/residential/manukau-city/papatoetoe/house/930701,"14 Charles Street, Papatoetoe",Auction Saturday 4th April 2026(unless sold prior),"Open home for 14 Charles Street, Papatoetoe. Starting at 03:00PM and finishing at 03:45PM 

Open home for listing ID:930701. Listing by Aliza Aiyaz from Barfoot & Thompson.",Aliza Aiyaz : 022697 8120 | Ethan Lu : 021189 7171
https://www.barfoot.co.nz/property/residential/manukau-city/papatoetoe/house/930714,"17 Ferndown Avenue, Papatoetoe",Deadline sale closes 25th March 2026 at 4:00PM(unless sold prior),"Open home for 17 Ferndown Avenue, Papatoetoe. Starting at 02:00PM and finishing at 02:30PM 

Open home for listing ID:930714. Listing by Kash Srini from Barfoot & Thompson.",Kash Srini : 027293 2204 | Siraz Mohammed : 021871 786
https://www.barfoot.co.nz/property/residential/manukau-city/papatoetoe/townhouse/930564,"Lot 6/8 Gordon Road, Papatoetoe",For sale by negotiation,"Architecturally Designed | Premium Living

Step inside this stunning, master-built home where modern design meets exceptional craftsmanship. Every detail has been carefully considered, from high-end finishes to thoughtful layouts, creating a space that’s as functional as it is beautiful — perfect for family living or entertaining.

Property Highlights:

3 generous double bedrooms, including master with ensuite
2.5 modern bathrooms for effortless family living
Light-filled open-plan living flowing to a sunny, north-facing outdoor area
Designer kitchen with stone benchtops and quality appliances
Internal-access single garage plus additional off-street parking
Heat pump, double glazing, full insulation & LED lighting throughout
Fully landscaped, fully fenced and ready to move straight in

The Perfect Papatoetoe Location:

Tucked away in a quiet, family-friendly cul-de-sac
4-minute drive or 12-minute walk to Papatoetoe Train Station
Zoned for sought-after schools – Papatoetoe Intermediate (900m) & High School (1.2km)
Easy stroll to Woolworths, cafés, medical centre & town centre
Just 3 minutes motorway access & key South Auckland hubs and Middlemore

This is an exceptional opportunity to secure a high-quality, brand-new home in one of Papatoetoe’s most convenient and desirable pockets.

Read more",Vivek Bhatia : 022692 3958 | Nikhil Sharma : 0226211 981
https://www.barfoot.co.nz/property/residential/manukau-city/papatoetoe/townhouse/930722,"Lot 5/8 Gordon Road, Papatoetoe",For sale by negotiation,"Open home for Lot 5/8 Gordon Road, Papatoetoe. Starting at 11:45AM and finishing at 12:15PM 

Open home for listing ID:930722. Listing by Deepak Malhotra from Barfoot & Thompson.",Deepak Malhotra : 027727 3744 | Ravi Dhiman : 021022 79463
https://www.barfoot.co.nz/property/residential/manukau-city/papatoetoe/townhouse/930776,"7E Woolfield Road, Papatoetoe",For sale by negotiation,"Open home for 7E Woolfield Road, Papatoetoe. Starting at 04:00PM and finishing at 04:30PM 

Open home for listing ID:930776. Listing by Sandy Wang from Barfoot & Thompson.",Sandy Wang : 027216 8388 | Amrit Pal Singh : 021758 158
https://www.barfoot.co.nz/property/residential/manukau-city/papatoetoe/unit/930165,"3/177 Shirley Road, Papatoetoe",For sale by negotiation,"Open home for 3/177 Shirley Road, Papatoetoe. Starting at 01:00PM and finishing at 01:30PM 

Open home for listing ID:930165. Listing by Harman Pannu from Barfoot & Thompson.",Harman Pannu : 021130 1602
https://www.barfoot.co.nz/property/residential/manukau-city/sunnyhills/house/929662,"14 Imatra Place, Sunnyhills",Auction Tuesday 31st March 2026(unless sold prior),"Open home for 14 Imatra Place, Sunnyhills. Starting at 01:00PM and finishing at 01:30PM 

Open home for listing ID:929662. Listing by Linda Agnew from Barfoot & Thompson.",Linda Agnew : 021843 804
https://www.barfoot.co.nz/property/residential/manukau-city/sunnyhills/house/930895,"32 Luton Avenue, Sunnyhills",Find more residential/rural properties for sale in Sunnyhills,"Prime Sunnyhills 657m² Opportunity

Situated on a 657m² (more or less) section in a highly sought-after Sunnyhills location, this property offers a fantastic opportunity for families, investors, or developers.

The home features a spacious three-bedroom layout, providing comfortable living and great potential for future enhancement.

Conveniently located close to the motorway, with easy access to local amenities, schools, and shopping centres.

A solid opportunity in a quality Sunnyhills neighbourhood – don’t miss out.

Read more",Sandy Wang : 027216 8388
https://www.barfoot.co.nz/property/residential/manukau-city/the-gardens/house/930372,"5 Idris Court, The Gardens",Deadline sale closes 1st April 2026 at 4:00PM(unless sold prior),"A Touch of Country on Idris Court

Premium Lifestyle: Embrace a private, peaceful lifestyle with space for your family to thrive. This substantial family residence, tucked away in a premium, top-of-the-street position, offers tranquil living with stunning Manukau Harbour sunset views.

Family Haven: The heart of the home is a large, open-plan kitchen and family living area that flows seamlessly to a sheltered outdoor courtyard—perfect for entertaining and alfresco dining. The generous layout includes separate formal and informal living spaces.

Accommodation & Practicality: The home features four spacious bedrooms and two bathrooms, including a flexible ground-floor bedroom and a full bathroom ideal for guests or extended family. Practicality is covered with a dedicated laundry, a large double garage, ample off-street parking, and even a dedicated space for a motorhome.

Location: Enjoy quietude without compromise. Close to motorway access, the Botanic Gardens, Totara Park, shopping, and in-zone for the sought-after Gardens School (Y1-Y8)

Welcome home to Idris Court—a truly special place.

Please call, text or email for further information or an appointment to view.

Read more",Mary McDonald : 021536 527
https://www.barfoot.co.nz/property/residential/manukau-city/the-gardens/section/930574,"30 Jabal Crescent, The Gardens",Auction Wednesday 1st April 2026(unless sold prior),"MUST BE SOLD – Bare Land Auction

30 Jabal Crescent, The Gardens

This elevated 451m² section in The Gardens offers a rare opportunity to secure bare residential land in a desirable location.

Positioned in the Residential – Mixed Housing Suburban Zone, this site offers future potential for those looking to build or invest in a growing area.

The section enjoys great west-facing views and afternoon sun, creating an appealing setting for a future build.

Most importantly, the vendor is highly motivated and wants this sold on auction day.

There is no set price — the highest bidder will own the land.

Ignore the CV of $660,000 as it does not reflect the vendor’s motivation to sell.

Property Features

45m² bare land
Elevated site with west-facing outlook
Residential – Mixed Housing Suburban Zone
Located in the popular Gardens community
Must be sold on auction day

Whether you are a builder, investor, or land buyer, this is an opportunity to secure a piece of land that must sell.

Read more",Luke Dallow : 027291 0476
https://www.barfoot.co.nz/property/residential/manukau-city/totara-park/house/930207,"18 Canna Street, Totara Park",Auction Wednesday 1st April 2026(unless sold prior),"Open home for 18 Canna Street, Totara Park. Starting at 02:30PM and finishing at 03:00PM 

Open home for listing ID:930207. Listing by Jot Toor from Barfoot & Thompson.",Jot Toor : 021064 0820
https://www.barfoot.co.nz/property/residential/manukau-city/wattle-downs/house/929893,"6 Castlehill Court, Wattle Downs",For sale by negotiation,"Open home for 6 Castlehill Court, Wattle Downs. Starting at 01:30PM and finishing at 02:00PM 

Open home for listing ID:929893. Listing by Sue Matete from Barfoot & Thompson.",Sue Matete : 021715 672 | Owen Roberts : 021860 211
https://www.barfoot.co.nz/property/residential/manukau-city/wattle-downs/house/930537,"20 Dalmahoy Place, Wattle Downs",Auction Wednesday 1st April 2026(unless sold prior),"Open home for 20 Dalmahoy Place, Wattle Downs. Starting at 02:30PM and finishing at 03:00PM 

Open home for listing ID:930537. Listing by Owen Roberts from Barfoot & Thompson.",Owen Roberts : 021860 211 | Sue Matete : 021715 672
https://www.barfoot.co.nz/property/residential/manukau-city/weymouth/house/927037,"27 Roys Road, Weymouth",For sale by negotiation,"Development Dream with Sea Views!

On offer is a rare opportunity to secure a large 809m2 (more or less) site with fantastic development potential in the heart of Weymouth village. This position is highly sought-after with stunning views over the Manukau Harbour and Keith Park. Owned by the same family for decades this property is now seriously for sale!

The existing home is an expansive 5 bedroom 3 bathroom floorplan that provides plenty of space for large families. The flexible layout has multiple living zones and is particularly suited for extended families.

Those with an eye on the development potential will appreciate the road frontage position and gentle contours of the land. Water views and easy access to Keith Park and playground add further value to this desirable position.

Weymouth Primary School is within easy walking distance and Waimahia Intermediate School, the library and supermarkets are just a short drive away.

Useful documentation available on request includes; Title, LIM report and Property File.

Viewing is by private appointment only - contact Sue or Owen for more information.

We are happy to work with all other agencies - contact us to arrange a conjunctional

Read more",Owen Roberts : 021860 211 | Sue Matete : 021715 672
https://www.barfoot.co.nz/property/residential/manukau-city/weymouth/house/930640,"16 Matilda Place, Weymouth",Tender closes 26th March at 4:00pm(unless sold prior),"Open home for 16 Matilda Place, Weymouth. Starting at 12:00PM and finishing at 12:30PM 

Open home for listing ID:930640. Listing by Paras Chaudhary from Barfoot & Thompson.",Paras Chaudhary : 021076 7150 | Cathay Zang : 021851 221
https://www.barfoot.co.nz/property/residential/manukau-city/weymouth/house/930899,"31D McLeod Road, Weymouth",For sale by negotiation,"Spacious Family Living in the Heart of Weymouth

Welcome to this well-presented and generously sized home, perfectly positioned in the heart of Weymouth. Set on a private, low-maintenance section, this four-bedroom, two-bathroom property offers the ideal combination of comfort, space, and convenience—perfect for growing families, busy professionals, or anyone needing extra room to live and relax.

Step inside and enjoy the bright, open-plan living and dining area, designed to maximise natural light and create a warm, inviting atmosphere for everyday living and entertaining. The well-appointed kitchen features ample storage and practical layout, making meal preparation easy and enjoyable.

The home offers four generously sized bedrooms, providing flexibility for families of all sizes. The master bedroom includes its own private ensuite, creating a comfortable retreat, while the centrally located second bathroom is modern and conveniently positioned for the rest of the household.

Outside, the easy-care grounds provide plenty of space for children and pets to play, along with outdoor areas perfect for weekend gatherings and relaxing afternoons. Off-street parking adds further practicality.

Conveniently located close to local schools, parks, coastal walkways, shops, and transport links, this property delivers a fantastic lifestyle opportunity in one of Weymouth’s most family-friendly neighborhood's.

Key Features:

Four spacious bedrooms

Two modern bathrooms, including a private ensuite

Light-filled open-plan living and dining area

Functional kitchen with ample storage

Low-maintenance outdoor spaces

Off-street parking

Close to schools, parks, shops, and public transport

This is a fantastic opportunity to secure a comfortable and versatile home in a highly desirable location.

Don’t miss your chance to make 4/31 McLeod Road your next home.

Read more",Nikhil Sharma : 0226211 981 | Karan Lamba : 022679 1781
https://www.barfoot.co.nz/property/residential/north-shore-city/albany/house/927648,"46 Joy Street, Albany",For sale by negotiation,"Elevate Your Lifestyle – Unrivalled Opportunity

Are you searching for a home that truly stands above the rest?
Step into a world of possibility with this elevated, freehold residence—a rare find that brings your family’s dreams to life.

With an impressive 310m² of floor area, this palatial property is tailor-made for big and extended families seeking comfort, flexibility, and sheer space.

5 generous bedrooms, 4 versatile living zones, and 3 sparkling bathrooms means everyone can enjoy their own sanctuary, while the full site ensures privacy, potential, and room to grow.

Wake up every day to sweeping views over the prosperous, ever-evolving hub of the Albany Business Centre.
Live in a tranquil, established, and family-friendly neighbourhood—where children play safely, and community spirit thrives.

Education is at your doorstep, with access to ""top school zones"" and the world-class Massey University just minutes away.

Enjoy effortless convenience with Westfield Mall, Albany Park-n-Ride, and motorway onramps (north and south) all within easy reach—keeping you connected to everything that matters.

Secure your future in this sought-after location:


5 Bedrooms 3 Bathrooms 4 Living Areas
Double Internal Garage & Ample Off-Street Parking
Full, Freehold Site – Room for Entertaining, Kids, and More!

Earnest seller – this is your moment to seize a hard-to-find opportunity.
Don’t settle for ordinary when your family deserves the extraordinary. Homes of this scale and calibre are a rarity in Albany—move fast to make it yours!

Contact us today and unlock the next level of living for your family.
Your future starts here!

Viewing is by appointment only.

Read more",Tony Chang : 021518 178 | Lily Zhang : 021103 5310
https://www.barfoot.co.nz/property/residential/north-shore-city/albany/house/929249,"29 Wentworth Park, Albany",Auction Thursday 2nd April 2026(unless sold prior),"Open home for 29 Wentworth Park, Albany. Starting at 01:15PM and finishing at 01:45PM 

Open home for listing ID:929249. Listing by Alina Yang from Barfoot & Thompson.",Alina Yang : 021608 219
https://www.barfoot.co.nz/property/residential/north-shore-city/albany/house/929583,"22 Vanderbilt Parade, Albany",Auction Wednesday 1st April 2026(unless sold prior),"Open home for 22 Vanderbilt Parade, Albany. Starting at 11:00AM and finishing at 11:30AM 

Open home for listing ID:929583. Listing by Kerry Graham from Barfoot & Thompson.",Kerry Graham : 027270 6726 | April Howard : 021688 411
https://www.barfoot.co.nz/property/residential/north-shore-city/albany/house/929910,"16 Corricvale Way, Albany",Auction Thursday 26th March 2026(unless sold prior),"Open home for 16 Corricvale Way, Albany. Starting at 01:00PM and finishing at 01:30PM 

Open home for listing ID:929910. Listing by Bob Voss from Barfoot & Thompson.",Bob Voss : 027425 1781 | Becky Zhu : 021075 9200
https://www.barfoot.co.nz/property/residential/north-shore-city/albany/house/929972,"311A Albany Highway, Albany",Auction Wednesday 1st April 2026(unless sold prior),"Open home for 311A Albany Highway, Albany. Starting at 02:00PM and finishing at 02:30PM 

Open home for listing ID:929972. Listing by Leah Clark from Barfoot & Thompson.",Leah Clark : 021234 8555 | Norm Clark : 020452 1090
https://www.barfoot.co.nz/property/residential/north-shore-city/beach-haven/house-on-cross-lease/930670,"3/166 Beach Haven Road, Beach Haven",For sale by negotiation,"Smartest Buy in the Heart of Beach Haven

Possibly one of the best buys in Beach Haven, this home combines comfort, convenience, and unbeatable value, making it an easy step onto the property ladder for a wide range of buyers.

Step inside and you’ll immediately appreciate the comfort and style this well presented two-bedroom home offers. The stylish kitchen features a classic subway tile splashback that is both modern and timeless, along with quality appliances and a sleek finish that flows seamlessly into the bright open-plan living area. A high raked ceiling adds architectural charm while enhancing the sense of space and natural light.

Both bedrooms are generously sized, providing comfortable accommodation. Outdoor living is a real highlight, with an east-facing deck overlooking the grassy backyard, perfect for your morning coffee, while the west-facing courtyard captures the warm afternoon sun, creating an ideal space to relax or unwind at the end of the day. With multiple outdoor areas, you can enjoy the sun at different times.

Located in the heart of Beach Haven, this home is perfectly positioned to enjoy the suburb’s local shops, cafés, parks, and the scenic coastal walkway.

This is a home you need to see in person to truly appreciate – call us today to arrange a viewing.

Read more",Jerry Xu : 021044 4654 | Ru Jia : 0224777 622
https://www.barfoot.co.nz/property/residential/north-shore-city/beach-haven/house/930380,"1/13 Kia Ora Road, Beach Haven",Deadline sale closes 31st March 2026 at 4:00PM(unless sold prior),"Open home for 1/13 Kia Ora Road, Beach Haven. Starting at 01:00PM and finishing at 01:30PM 

Open home for listing ID:930380. Listing by Robyn Palmer from Barfoot & Thompson.",Robyn Palmer : 027279 7382
https://www.barfoot.co.nz/property/residential/north-shore-city/beach-haven/house/930544,"5 Jacaranda Avenue, Beach Haven",Tender closes 2nd April at 4:00pm(unless sold prior),"Beautiful Seaview and Great Potential

Situated in the sought-after coastal cul-de-sac of Beach Haven, this solid two-level home offers a generous 210m² (approx.) floor area, capturing 180 degree breathtaking views across Greenhithe, West Harbor, Hobsonville point and Te Atatu Peninsula. A perfect blend of comfort, space, convenience and future potential.

Large Land with Development Potential: In Mixed Housing Suburban Zone, the 918m² land offers the possibility of multiple high-end standalone homes with sea views or a density of 5-6 modern townhouses, each benefiting from the 180-degree coastal vista premium (subject to council approval).

Two-level separation: Each level has its own access, bedrooms, living area and deck. Downstairs is ideal for extended family, elderly parents, visiting guests or brimming with potential.

Great and Spacious Floor Plan:
1) Upstairs features 1 lounge, 3 bedrooms and 1 bathroom. Sweeping harbour views from multiple areas of the home: the lounge, the balcony, the dining room and two bedrooms! The generous living, dining and kitchen area flows seamlessly onto two decks: one for beautiful sea views, and one toward the quiet, private backyard—perfect for year-round relaxing or summer BBQs.

2) Downstairs provides two bedrooms, a sunny and spacious living area with its own access, a kitchenette, plus a bathroom and a sunroom. Step outside to a large deck in a private, fully fenced backyard, a safe and entertaining space for children and pets.

Low Maintenance: A significant maintenance was completed in 2024/2025, including exterior painting and ventilation reinforcement. Simply move in, relax and enjoy!

All nestled in a quiet cul-de-sac for safety and peace. Just 12km from Auckland’s CBD, direct commuting is quick and simple, with a bus stop only a short walk away. The pretty Jacaranda reserve is just across the road. It is also moments away from Charcoal Bay Beach, the upgraded Beach Haven ferry, local cafes and the sports facilities at Shepherd’s Park.

This is an exceptional opportunity for extended families, investors and developers to secure this property with great value: comfort, convenience, an 180-degree seaview, with a granny flat / rental / development potential. This property delivers on all fronts.

The vendor has relocated. The instruction is clear - this property must be sold! Contact us today for more information and arrange a private viewing!

Read more",Rocky Liu : 021179 1321 | Mary Wang : 021158 9968
https://www.barfoot.co.nz/property/residential/north-shore-city/birkdale/house/928977,"37B Salisbury Road, Birkdale",Auction Thursday 2nd April 2026(unless sold prior),"Open home for 37B Salisbury Road, Birkdale. Starting at 11:30AM and finishing at 12:15PM 

Open home for listing ID:928977. Listing by Mark Farah from Barfoot & Thompson.",Mark Farah : 021757 039 | Rachel Readhead : 027333 4484
https://www.barfoot.co.nz/property/residential/north-shore-city/birkdale/house/929537,"49d Flaxdale Street, Birkdale",Auction Wednesday 1st April 2026(unless sold prior),"Open home for 49d Flaxdale Street, Birkdale. Starting at 11:15AM and finishing at 12:00PM 

Open home for listing ID:929537. Listing by Pav Obradovic from Barfoot & Thompson.",Pav Obradovic : 021931 339 | Raelene McMurtrie : 027641 2863
https://www.barfoot.co.nz/property/residential/north-shore-city/birkdale/house/929855,"75A Vandeleur Avenue, Birkdale",Auction Wednesday 25th March 2026(unless sold prior),"Open home for 75A Vandeleur Avenue, Birkdale. Starting at 01:00PM and finishing at 01:30PM 

Open home for listing ID:929855. Listing by Sophia Li from Barfoot & Thompson.",Sophia Li : 021851 117 | Darcy Goodgame : 021082 17035
https://www.barfoot.co.nz/property/residential/north-shore-city/birkdale/house/930331,"50A Castleton Street, Birkdale",Auction Wednesday 1st April 2026(unless sold prior),"Open home for 50A Castleton Street, Birkdale. Starting at 11:00AM and finishing at 11:30AM 

Open home for listing ID:930331. Listing by Cindy Yu from Barfoot & Thompson.",Cindy Yu : 021829 188
https://www.barfoot.co.nz/property/residential/north-shore-city/birkenhead-point/house/929508,"6 Maritime Terrace, Birkenhead Point",Deadline sale closes 31st March 2026 at 1:00PM(unless sold prior),"Open home for 6 Maritime Terrace, Birkenhead Point. Starting at 02:00PM and finishing at 03:00PM 

Open home for listing ID:929508. Listing by Su Mobley from Barfoot & Thompson.",Su Mobley : 020400 40563
https://www.barfoot.co.nz/property/residential/north-shore-city/birkenhead-point/house/929726,"11 Palmerston Road, Birkenhead Point",Deadline sale closes 2nd April 2026 at 1:00PM(unless sold prior),"Open home for 11 Palmerston Road, Birkenhead Point. Starting at 11:30AM and finishing at 12:30PM 

Open home for listing ID:929726. Listing by Su Mobley from Barfoot & Thompson.",Su Mobley : 020400 40563
https://www.barfoot.co.nz/property/residential/north-shore-city/birkenhead/house/930093,"18,20 & 21 Paris Place, Birkenhead",Deadline sale closes 2nd April 2026 at 4:00PM(unless sold prior),"Development Opportunity or Landbank

A rare and substantial landholding in a quiet cul-de-sac, this unique offering combines three side-by-side properties with a total land area of approximately 7,289m² (more or less), presenting outstanding potential for developers, investors, or land bankers.

The offering includes two vacant sections at 18 & 21 Paris Place, along with the main residence at 20 Paris Place, which sits on a generous 3,927m² (more or less) site. Resource consent has already been granted for a 7-lot subdivision, providing an exceptional head start for those looking to unlock the site's development potential.

Alternatively, buyers may choose to retain the spacious existing home while building on the vacant lots, creating a flexible opportunity to develop now, landbank for the future, or establish an expansive private estate.

Perfectly positioned in a peaceful and private cul-de-sac, the substantial weatherboard residence at 20 Paris Place offers impressive space and versatility. The home features approximately 220m² of floor area with a well-designed layout suited for family living.

Upstairs offers four generous double bedrooms, two bathrooms including a master ensuite, a study, and expansive living areas across both levels. The home flows seamlessly to a sun-soaked north-facing garden of around 3,000m², ideal for families and outdoor entertaining.

Adding further appeal is the fully fenced swimming pool, perfect for summer gatherings, along with a large rumpus room, workshop, and extensive storage area – making this property as practical as it is spacious.

Large landholdings of this scale and flexibility are increasingly rare. Whether you are looking to develop immediately, landbank for the future, or enjoy the lifestyle while planning your next move, this is an opportunity not to be missed.

A unique offering with scale, consent, and significant potential.

Read more",Jim Liu : 021222 0918
https://www.barfoot.co.nz/property/residential/north-shore-city/birkenhead/unit/930603,"15/65 Rangatira Road, Birkenhead",Deadline sale closes 27th March 2026 at 2:00PM(unless sold prior),"Open home for 15/65 Rangatira Road, Birkenhead. Starting at 01:00PM and finishing at 01:30PM 

Open home for listing ID:930603. Listing by Leah Clark from Barfoot & Thompson.",Leah Clark : 021234 8555 | Norm Clark : 020452 1090
https://www.barfoot.co.nz/property/residential/north-shore-city/browns-bay/house-on-cross-lease/929560,"2/69 Glencoe Road, Browns Bay",Deadline sale closes 31st March 2026 at 2:00PM(unless sold prior),"Open home for 2/69 Glencoe Road, Browns Bay. Starting at 11:30AM and finishing at 12:00PM 

Open home for listing ID:929560. Listing by Nicole Penny from Barfoot & Thompson.",Nicole Penny : 021150 0569 | Bren Duckworth : 021046 4496
https://www.barfoot.co.nz/property/residential/north-shore-city/browns-bay/house/929926,"1 Montclair Rise, Browns Bay",Auction Wednesday 1st April 2026(unless sold prior),"Open home for 1 Montclair Rise, Browns Bay. Starting at 02:30PM and finishing at 03:30PM 

Open home for listing ID:929926. Listing by Lulu Ma from Barfoot & Thompson.",Lulu Ma : 022177 4117 | Emma Guo : 027331 5856
https://www.barfoot.co.nz/property/residential/north-shore-city/browns-bay/house/929960,"8 Sherwood Grove, Browns Bay",Auction Wednesday 25th March 2026(unless sold prior),"Open home for 8 Sherwood Grove, Browns Bay. Starting at 01:00PM and finishing at 01:30PM 

Open home for listing ID:929960. Listing by Lika DeVito from Barfoot & Thompson.",Lika DeVito : 027583 3655
https://www.barfoot.co.nz/property/residential/north-shore-city/browns-bay/house/930171,"24 St Clair Place, Browns Bay",Auction Wednesday 1st April 2026(unless sold prior),"Open home for 24 St Clair Place, Browns Bay. Starting at 12:00PM and finishing at 12:30PM 

Open home for listing ID:930171. Listing by Chris Lee from Barfoot & Thompson.",Chris Lee : 021701 157 | Sherlock Huang : 021037 1252
https://www.barfoot.co.nz/property/residential/north-shore-city/browns-bay/house/930209,"18 Bushglen Court, Browns Bay",Deadline sale closes 31st March 2026 at 3:00PM(unless sold prior),"Open home for 18 Bushglen Court, Browns Bay. Starting at 02:00PM and finishing at 02:30PM 

Open home for listing ID:930209. Listing by Bob Voss from Barfoot & Thompson.",Bob Voss : 027425 1781 | Becky Zhu : 021075 9200
https://www.barfoot.co.nz/property/residential/north-shore-city/browns-bay/house/930444,"83C Langana Avenue, Browns Bay",Deadline sale closes 25th March 2026 at 4:00PM(unless sold prior),"Luxury Meets Affordability In Browns Bay

A new benchmark for quality living on the North Shore has arrived.

Meticulously crafted by a homeowner with exceptional taste and attention to detail, every element — from materials and lighting to flow and storage — has been thoughtfully designed to deliver a high-spec, high-style yet affordable home you’ll love coming back to.

Perfect for:

Families seeking outstanding value without compromising on quality
Parents who need to be close to top schools and convenient transport links
Buyers looking for a comfortable lifestyle home with strong future growth potential

Highlights:

Exceptional craftsmanship: every detail designed for both luxury and practicality
Prime Bays location: minutes to Browns Bay Village, cafes, beaches, and the popular Rosedale dining precinct
Excellent connectivity: easy access to motorway and public transport for effortless commuting
Top school zones: including Rangitoto College, Long Bay College, Northcross & Murrays Bay Intermediates, Sherwood and Pinehill Primary Schools

This home redefines what modern, attainable luxury means in the Bays — contact us today to experience this stunning new development in person!

Read more",Kristy Li : 021189 9366 | Jessie Zhang : 0210283 1345
https://www.barfoot.co.nz/property/residential/north-shore-city/devonport/townhouse/930649,"5/40 Roslyn Terrace, Devonport",Tender closes 1st April at 2:00pm(unless sold prior),"Open home for 5/40 Roslyn Terrace, Devonport. Starting at 12:00PM and finishing at 12:30PM 

Open home for listing ID:930649. Listing by Tracey Lawrence from Barfoot & Thompson.",Tracey Lawrence : 0211720 681 | Trish Fitzgerald : 021952 452
https://www.barfoot.co.nz/property/residential/north-shore-city/forrest-hill/house/930061,"34 Knightsbridge Drive, Forrest Hill",Auction Thursday 2nd April 2026(unless sold prior),"Open home for 34 Knightsbridge Drive, Forrest Hill. Starting at 02:00PM and finishing at 02:30PM 

Open home for listing ID:930061. Listing by Lawrence Yuan from Barfoot & Thompson.",Lawrence Yuan : 021038 5588
https://www.barfoot.co.nz/property/residential/north-shore-city/forrest-hill/section/930646,"5/27 Arrow Road, Forrest Hill",For sale by negotiation,"Uncover Your Next Adventure in Forrest Hill!

Ready to level up your lifestyle? Welcome to your new beginning- where convenience, comfort, and a dash of fun collide in the heart of Forrest Hill. Imagine living moments away from the action, yet peacefully tucked away in a vibrant, family-friendly neighbourhood. This is not just a property—it’s your ticket to the good life!

Why You’ll Love It Here:

Double Westlake School Zone
Parents, rejoice! Your kids will be in the zone-literally. Education dreams do come true here.

Minutes to Everything That Matters
Craving a shopping spree? Need a quick motorway dash to the city? Want to bask in the sun at Milford or Takapuna beaches? Or perhaps a lazy stroll through leafy Becroft Park? Say goodbye to FOMO—everything you need is practically on your doorstep. And yes, even the hospital is close by (but let’s hope you only need it for the good kind of visits!).

Services Ready-Just Plug In and Play!
Water, power, internet-you name it, it’s ready. No waiting, no headaches. Simply bring your dreams and start living.

A Home That Feels Like a Hug
Step inside and feel instantly welcomed. Spacious, light-filled rooms designed for laughter, late-night chats, and making memories that last a lifetime. Invite friends over-they’ll never want to leave!

Your Launchpad to Something Better
This isn’t just about four walls and a roof. It’s about creating the life you deserve-surrounded by great schools, easy commutes, leafy parks, and world-class amenities.

Don’t Miss Out-Opportunities Like This Are Rare!
Homes in this sought-after pocket don’t stick around for long. If you’ve been waiting for a sign—consider this your invitation. We’re here to guide you every step of the way, with a personal touch and professional expertise you can trust.

Ready to experience the magic?
Get in touch today and secure your front-row seat to a brighter future.

Your dream lifestyle is calling. Let’s make it happen-together!

Building consent ready for a 2 storey 4 bedroom 3 bathroom with 2 carparks.

Read more",Brian Liu : 021230 2123
https://www.barfoot.co.nz/property/residential/north-shore-city/forrest-hill/townhouse/930623,"5/186 Forrest Hill Road, Forrest Hill","$949,000","CCC and Title Issued – Ready to Move In!

Step into effortless modern living at this brand-new townhouse, 5/186 Forrest Hill Road, where quality construction meets an unbeatable North Shore location. With CCC and title already issued, this stylish residence is ready for immediate possession—perfect for families, professionals, or investors seeking a low-maintenance home in a highly desirable neighborhood.

Key Features:


Brand new townhouse with CCC and Title issued
3 bedrooms, 2.5 bathrooms, and a single internal access garage
Luxury aluminium cladding and high-end kitchen cabinetry for a sophisticated touch
Comes with a 10-Year Master Build Guarantee
Just a 5-minute drive to the vibrant Milford Shopping Mall and the stunning Milford Beach
Zoned for Westlake Boys’ & Westlake Girls’ High Schools, Forrest Hill School, and Wairau Intermediate
Close to Wairau Park shops, restaurants, and easy motorway access.

Designed for comfortable contemporary living, the home offers a spacious multi-level layout with modern finishes throughout. The heart of the home features a light-filled open-plan living and dining area, complemented by a designer kitchen built with premium materials.

Families will love the proximity to the coast and world-class schools, while the sleek aluminium exterior ensures durability and street appeal for years to come.

Contact Annie Xu today to book a private viewing and secure your future in Forrest Hill.

Read more",Annie Xu : 022179 7708
https://www.barfoot.co.nz/property/residential/north-shore-city/glenfield/house-on-cross-lease/926044,"47A Peach Road, Glenfield",For sale by negotiation,"Open home for 47A Peach Road, Glenfield. Starting at 11:30AM and finishing at 12:00PM 

Open home for listing ID:926044. Listing by Punish Budhiraja from Barfoot & Thompson.",Punish Budhiraja : 022380 1234 | Anna Trivedi : 021039 7968
https://www.barfoot.co.nz/property/residential/north-shore-city/glenfield/house-on-cross-lease/930285,"83B Chivalry Road, Glenfield",Tender closes 1st April at 4:00pm(unless sold prior),"Open home for 83B Chivalry Road, Glenfield. Starting at 02:00PM and finishing at 02:30PM 

Open home for listing ID:930285. Listing by Andre Volkov from Barfoot & Thompson.",Andre Volkov : 027243 6007 | Lily Wang : 021046 2696
https://www.barfoot.co.nz/property/residential/north-shore-city/glenfield/house-on-cross-lease/930321,"2/8 Kaipatiki Road, Glenfield",Auction Wednesday 8th April 2026(unless sold prior),"Open home for 2/8 Kaipatiki Road, Glenfield. Starting at 01:00PM and finishing at 01:30PM 

Open home for listing ID:930321. Listing by Raymond Lei from Barfoot & Thompson.",Raymond Lei : 021516 965
